Sample index	Multipacting max (uA)	Pressure max (mBar)	P transmise moy (W)	NI9205_Power1	NI9205_Power2	NI9205_Arc2	NI9205_Penning	T1	T2	T3	T4	Folder :	231120-144834-MesureE2-180MHz
1	0,000E+0	0,000E+0	3,730E+2	4,509E+2	7,802E+1	1,947E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
2	0,000E+0	0,000E+0	3,735E+2	4,512E+2	7,834E+1	1,948E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
3	0,000E+0	0,000E+0	3,732E+2	4,509E+2	7,834E+1	1,948E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
4	0,000E+0	0,000E+0	3,730E+2	4,512E+2	7,834E+1	1,947E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
5	0,000E+0	0,000E+0	3,733E+2	4,512E+2	7,834E+1	1,949E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
6	0,000E+0	0,000E+0	3,726E+2	4,509E+2	7,802E+1	1,949E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
7	0,000E+0	0,000E+0	3,724E+2	4,512E+2	7,834E+1	1,946E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
8	0,000E+0	0,000E+0	3,724E+2	4,509E+2	7,802E+1	1,946E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
9	0,000E+0	0,000E+0	3,725E+2	4,512E+2	7,867E+1	1,946E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
10	0,000E+0	0,000E+0	3,728E+2	4,512E+2	7,834E+1	1,946E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
11	0,000E+0	0,000E+0	3,732E+2	4,512E+2	7,834E+1	1,947E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
12	0,000E+0	0,000E+0	3,731E+2	4,512E+2	7,834E+1	1,947E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
13	0,000E+0	0,000E+0	3,724E+2	4,512E+2	7,834E+1	1,946E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
14	0,000E+0	0,000E+0	3,724E+2	4,509E+2	7,834E+1	1,947E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
15	0,000E+0	0,000E+0	3,735E+2	4,512E+2	7,834E+1	2,046E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
16	0,000E+0	0,000E+0	3,727E+2	4,512E+2	7,834E+1	2,148E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
17	0,000E+0	0,000E+0	3,734E+2	4,509E+2	7,834E+1	2,250E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
18	0,000E+0	0,000E+0	3,732E+2	4,512E+2	7,802E+1	2,343E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
19	0,000E+0	0,000E+0	3,724E+2	4,512E+2	7,867E+1	2,444E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
20	0,000E+0	0,000E+0	3,731E+2	4,512E+2	7,834E+1	2,547E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
21	0,000E+0	0,000E+0	3,726E+2	4,512E+2	7,834E+1	2,634E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
22	0,000E+0	0,000E+0	3,732E+2	4,512E+2	7,834E+1	2,741E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
23	0,000E+0	0,000E+0	3,729E+2	4,509E+2	7,867E+1	2,830E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
24	0,000E+0	0,000E+0	3,728E+2	4,512E+2	7,834E+1	2,937E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
25	0,000E+0	0,000E+0	3,724E+2	4,512E+2	7,802E+1	3,030E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
26	0,000E+0	0,000E+0	3,730E+2	4,512E+2	7,834E+1	3,125E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
27	0,000E+0	0,000E+0	3,732E+2	4,512E+2	7,834E+1	3,210E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
28	0,000E+0	0,000E+0	3,728E+2	4,512E+2	7,834E+1	3,320E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
29	0,000E+0	0,000E+0	3,730E+2	4,512E+2	7,834E+1	3,424E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
30	0,000E+0	0,000E+0	3,727E+2	4,512E+2	7,834E+1	3,527E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
31	0,000E+0	0,000E+0	3,724E+2	4,512E+2	7,802E+1	3,627E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
32	0,000E+0	0,000E+0	3,730E+2	4,512E+2	7,834E+1	3,724E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
33	0,000E+0	0,000E+0	3,723E+2	4,512E+2	7,802E+1	3,812E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
34	0,000E+0	0,000E+0	3,731E+2	4,512E+2	7,834E+1	3,916E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
35	0,000E+0	0,000E+0	3,730E+2	4,512E+2	7,834E+1	4,019E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
36	0,000E+0	0,000E+0	3,725E+2	4,512E+2	7,834E+1	4,124E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
37	0,000E+0	0,000E+0	3,729E+2	4,512E+2	7,834E+1	4,217E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
38	0,000E+0	0,000E+0	3,730E+2	4,512E+2	7,834E+1	4,318E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
39	0,000E+0	0,000E+0	3,729E+2	4,512E+2	7,834E+1	4,401E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
40	0,000E+0	0,000E+0	3,735E+2	4,512E+2	7,802E+1	4,500E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
41	0,000E+0	0,000E+0	3,725E+2	4,512E+2	7,834E+1	4,585E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
42	0,000E+0	0,000E+0	3,723E+2	4,515E+2	7,834E+1	4,687E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
43	0,000E+0	0,000E+0	3,726E+2	4,512E+2	7,834E+1	4,778E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
44	0,000E+0	0,000E+0	3,728E+2	4,512E+2	7,802E+1	4,873E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
45	0,000E+0	0,000E+0	3,730E+2	4,509E+2	7,834E+1	4,963E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
46	0,000E+0	0,000E+0	3,725E+2	4,512E+2	7,802E+1	5,040E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
47	0,000E+0	0,000E+0	3,729E+2	4,512E+2	7,834E+1	5,132E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
48	0,000E+0	0,000E+0	3,728E+2	4,509E+2	7,834E+1	5,225E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
49	0,000E+0	0,000E+0	3,729E+2	4,512E+2	7,834E+1	5,322E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
50	0,000E+0	0,000E+0	3,731E+2	4,512E+2	7,834E+1	5,413E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
51	0,000E+0	0,000E+0	3,729E+2	4,512E+2	7,834E+1	5,511E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
52	0,000E+0	0,000E+0	3,729E+2	4,515E+2	7,834E+1	5,411E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
53	0,000E+0	0,000E+0	3,732E+2	4,509E+2	7,834E+1	5,321E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
