Sample index	Multipacting max (uA)	Pressure max (mBar)	P transmise moy (W)	NI9205_Power1	NI9205_Power2	NI9205_Arc2	NI9205_Penning	T1	T2	T3	T4	Folder :	231120-144324-MesureE2-120MHz
1	0,000E+0	0,000E+0	3,728E+2	4,515E+2	7,834E+1	1,958E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
2	0,000E+0	0,000E+0	3,730E+2	4,512E+2	7,834E+1	1,957E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
3	0,000E+0	0,000E+0	3,731E+2	4,512E+2	7,834E+1	1,959E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
4	0,000E+0	0,000E+0	3,732E+2	4,509E+2	7,802E+1	1,953E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
5	0,000E+0	0,000E+0	3,727E+2	4,512E+2	7,834E+1	1,955E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
6	0,000E+0	0,000E+0	3,726E+2	4,512E+2	7,834E+1	1,952E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
7	0,000E+0	0,000E+0	3,723E+2	4,512E+2	7,834E+1	1,955E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
8	0,000E+0	0,000E+0	3,727E+2	4,512E+2	7,802E+1	1,953E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
9	0,000E+0	0,000E+0	3,725E+2	4,515E+2	7,834E+1	1,954E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
10	0,000E+0	0,000E+0	3,731E+2	4,512E+2	7,834E+1	1,954E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
11	0,000E+0	0,000E+0	3,732E+2	4,515E+2	7,867E+1	1,954E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
12	0,000E+0	0,000E+0	3,726E+2	4,512E+2	7,834E+1	1,954E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
13	0,000E+0	0,000E+0	3,729E+2	4,515E+2	7,802E+1	1,955E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
14	0,000E+0	0,000E+0	3,725E+2	4,512E+2	7,834E+1	1,954E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
15	0,000E+0	0,000E+0	3,733E+2	4,512E+2	7,834E+1	2,058E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
16	0,000E+0	0,000E+0	3,731E+2	4,515E+2	7,834E+1	2,155E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
17	0,000E+0	0,000E+0	3,727E+2	4,512E+2	7,834E+1	2,265E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
18	0,000E+0	0,000E+0	3,732E+2	4,512E+2	7,834E+1	2,362E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
19	0,000E+0	0,000E+0	3,727E+2	4,512E+2	7,834E+1	2,455E+0	4,761E-3	1413,09	1413,09	1413,09	1413,09
