Sample index	Multipacting max (uA)	Pressure max (mBar)	P transmise moy (W)	NI9205_MP1l	NI9205_Power1	NI9205_Power2	NI9205_Arc2	NI9205_Penning	T1	T2	T3	T4	Folder :	231120-161332-MesureE7-88MHz
1	8,157E+0	0,000E+0	3,712E+2	8,157E+0	4,486E+2	7,736E+1	5,265E+0	4,761E-3	1413,11	1413,11	1413,11	1413,11
2	8,486E+0	0,000E+0	3,711E+2	8,486E+0	4,486E+2	7,736E+1	5,266E+0	4,761E-3	1413,11	1413,11	1413,11	1413,11
3	8,814E+0	0,000E+0	3,706E+2	8,814E+0	4,486E+2	7,769E+1	5,265E+0	4,761E-3	1413,11	1413,11	1413,11	1413,11
4	9,470E+0	0,000E+0	3,711E+2	9,470E+0	4,486E+2	7,769E+1	5,267E+0	4,761E-3	1413,11	1413,11	1413,11	1413,11
5	1,111E+1	0,000E+0	3,712E+2	1,111E+1	4,486E+2	7,769E+1	5,265E+0	4,761E-3	1413,11	1413,11	1413,11	1413,11
6	8,486E+0	0,000E+0	3,713E+2	8,486E+0	4,486E+2	7,736E+1	5,265E+0	4,761E-3	1413,11	1413,11	1413,11	1413,11
7	9,470E+0	0,000E+0	3,710E+2	9,470E+0	4,486E+2	7,736E+1	5,266E+0	4,761E-3	1413,11	1413,11	1413,11	1413,11
8	1,078E+1	0,000E+0	3,714E+2	1,078E+1	4,483E+2	7,736E+1	5,266E+0	4,761E-3	1413,11	1413,11	1413,11	1413,11
9	8,486E+0	0,000E+0	3,710E+2	8,486E+0	4,483E+2	7,736E+1	5,266E+0	4,761E-3	1413,11	1413,11	1413,11	1413,11
10	9,470E+0	0,000E+0	3,702E+2	9,470E+0	4,486E+2	7,769E+1	1,973E+0	4,761E-3	1413,11	1413,11	1413,11	1413,11
11	8,814E+0	0,000E+0	3,711E+2	8,814E+0	4,486E+2	7,736E+1	2,075E+0	4,761E-3	1413,11	1413,11	1413,11	1413,11
12	8,814E+0	0,000E+0	3,702E+2	8,814E+0	4,483E+2	7,769E+1	2,174E+0	4,761E-3	1413,11	1413,11	1413,11	1413,11
13	1,078E+1	0,000E+0	3,706E+2	1,078E+1	4,483E+2	7,736E+1	2,265E+0	4,761E-3	1413,11	1413,11	1413,11	1413,11
14	1,144E+1	0,000E+0	3,709E+2	1,144E+1	4,483E+2	7,736E+1	2,376E+0	4,761E-3	1413,11	1413,11	1413,11	1413,11
15	9,799E+0	0,000E+0	3,707E+2	9,799E+0	4,483E+2	7,769E+1	2,464E+0	4,761E-3	1413,11	1413,11	1413,11	1413,11
16	9,470E+0	0,000E+0	3,710E+2	9,470E+0	4,483E+2	7,769E+1	2,566E+0	4,761E-3	1413,11	1413,11	1413,11	1413,11
17	1,111E+1	0,000E+0	3,708E+2	1,111E+1	4,483E+2	7,736E+1	2,647E+0	4,761E-3	1413,11	1413,11	1413,11	1413,11
18	8,486E+0	0,000E+0	3,704E+2	8,486E+0	4,483E+2	7,736E+1	2,751E+0	4,761E-3	1413,11	1413,11	1413,11	1413,11
19	8,814E+0	0,000E+0	3,708E+2	8,814E+0	4,483E+2	7,736E+1	2,847E+0	4,761E-3	1413,11	1413,11	1413,11	1413,11
20	1,144E+1	0,000E+0	3,704E+2	1,144E+1	4,483E+2	7,769E+1	2,947E+0	4,761E-3	1413,11	1413,11	1413,11	1413,11
21	8,486E+0	0,000E+0	3,706E+2	8,486E+0	4,483E+2	7,736E+1	3,044E+0	4,761E-3	1413,11	1413,11	1413,11	1413,11
