Sample index	Multipacting max (uA)	Pressure max (mBar)	P transmise moy (W)	NI9205_E5	NI9205_Power1	NI9205_Power2	NI9205_Arc2	NI9205_Penning	T1	T2	T3	T4	Folder :	231120-103601-MesureE5-100MHz
1	0,000E+0	0,000E+0	3,718E+2	2,180E+2	4,489E+2	7,670E+1	2,059E+0	4,761E-3	1413,10	1413,10	1413,10	1413,10
2	0,000E+0	0,000E+0	3,715E+2	2,181E+2	4,489E+2	7,670E+1	2,061E+0	4,761E-3	1413,10	1413,10	1413,10	1413,10
3	0,000E+0	0,000E+0	3,718E+2	2,179E+2	4,486E+2	7,703E+1	2,061E+0	4,761E-3	1413,10	1413,10	1413,10	1413,10
4	0,000E+0	0,000E+0	3,713E+2	2,180E+2	4,486E+2	7,670E+1	2,062E+0	4,761E-3	1413,10	1413,10	1413,10	1413,10
5	0,000E+0	0,000E+0	3,717E+2	2,180E+2	4,489E+2	7,670E+1	2,061E+0	4,761E-3	1413,10	1413,10	1413,10	1413,10
6	0,000E+0	0,000E+0	3,713E+2	2,180E+2	4,486E+2	7,670E+1	2,060E+0	4,761E-3	1413,10	1413,10	1413,10	1413,10
7	0,000E+0	0,000E+0	3,714E+2	2,180E+2	4,486E+2	7,703E+1	2,062E+0	4,761E-3	1413,10	1413,10	1413,10	1413,10
8	0,000E+0	0,000E+0	3,716E+2	2,180E+2	4,486E+2	7,703E+1	2,060E+0	4,761E-3	1413,10	1413,10	1413,10	1413,10
9	0,000E+0	0,000E+0	3,711E+2	2,181E+2	4,489E+2	7,736E+1	2,060E+0	4,761E-3	1413,10	1413,10	1413,10	1413,10
10	0,000E+0	0,000E+0	3,714E+2	2,180E+2	4,486E+2	7,703E+1	2,059E+0	4,761E-3	1413,10	1413,10	1413,10	1413,10
11	0,000E+0	0,000E+0	3,716E+2	2,180E+2	4,486E+2	7,670E+1	2,059E+0	4,761E-3	1413,10	1413,10	1413,10	1413,10
12	0,000E+0	0,000E+0	3,712E+2	2,179E+2	4,486E+2	7,670E+1	2,156E+0	4,761E-3	1413,10	1413,10	1413,10	1413,10
13	0,000E+0	0,000E+0	3,711E+2	2,180E+2	4,486E+2	7,703E+1	2,260E+0	4,761E-3	1413,10	1413,10	1413,10	1413,10
14	0,000E+0	0,000E+0	3,709E+2	2,181E+2	4,486E+2	7,703E+1	2,357E+0	4,761E-3	1413,10	1413,10	1413,10	1413,10
15	0,000E+0	0,000E+0	3,714E+2	2,180E+2	4,489E+2	7,703E+1	2,442E+0	4,761E-3	1413,10	1413,10	1413,10	1413,10
16	0,000E+0	0,000E+0	3,711E+2	2,180E+2	4,486E+2	7,670E+1	2,547E+0	4,761E-3	1413,10	1413,10	1413,10	1413,10
17	0,000E+0	0,000E+0	3,711E+2	2,181E+2	4,489E+2	7,670E+1	2,644E+0	4,761E-3	1413,10	1413,10	1413,10	1413,10
18	0,000E+0	0,000E+0	3,717E+2	2,180E+2	4,489E+2	7,670E+1	2,739E+0	4,761E-3	1413,10	1413,10	1413,10	1413,10
19	0,000E+0	0,000E+0	3,715E+2	2,181E+2	4,486E+2	7,670E+1	2,843E+0	4,761E-3	1413,10	1413,10	1413,10	1413,10
20	0,000E+0	0,000E+0	3,705E+2	2,179E+2	4,489E+2	7,703E+1	2,940E+0	4,761E-3	1413,10	1413,10	1413,10	1413,10
21	0,000E+0	0,000E+0	3,716E+2	2,180E+2	4,489E+2	7,703E+1	3,041E+0	4,761E-3	1413,10	1413,10	1413,10	1413,10
22	0,000E+0	0,000E+0	3,715E+2	2,180E+2	4,483E+2	7,670E+1	3,129E+0	4,761E-3	1413,10	1413,10	1413,10	1413,10
23	0,000E+0	0,000E+0	3,721E+2	2,181E+2	4,489E+2	7,670E+1	3,228E+0	4,761E-3	1413,10	1413,10	1413,10	1413,10
24	0,000E+0	0,000E+0	3,710E+2	2,181E+2	4,489E+2	7,703E+1	3,324E+0	4,761E-3	1413,10	1413,10	1413,10	1413,10
25	0,000E+0	0,000E+0	3,713E+2	2,180E+2	4,489E+2	7,670E+1	3,437E+0	4,761E-3	1413,10	1413,10	1413,10	1413,10
26	0,000E+0	0,000E+0	3,714E+2	2,181E+2	4,486E+2	7,670E+1	3,539E+0	4,761E-3	1413,10	1413,10	1413,10	1413,10
